customer_id,gender,age_group,income_group,offer_id,offer_type,difficulty_group,reward_group,duration_group,channel_web,channel_email,channel_mobile,channel_social,event,association_items
CUST_7203,M,Lansia,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_3631,M,Dewasa,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_3503,F,Dewasa_Awal,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa_Awal, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_11489,M,Dewasa,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_1929,M,Dewasa,Tinggi,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_9810,F,Lansia,Sedang,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_F, age_Lansia, income_Sedang, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_1455,M,Dewasa,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_9719,Unknown,Lansia,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_Unknown, age_Lansia, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_7887,F,Lansia,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_12097,M,Lansia,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_4759,M,Dewasa,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_9770,M,Dewasa,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_13883,F,Lansia,Sedang,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Lansia, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_2092,F,Lansia,Sedang,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_F, age_Lansia, income_Sedang, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_14133,M,Muda,Rendah,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Muda, income_Rendah, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_4284,M,Lansia,Tinggi,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_269,M,Muda,Sedang,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Muda, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_723,M,Dewasa_Awal,Rendah,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa_Awal, income_Rendah, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_8419,F,Dewasa,Sedang,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_8503,M,Muda,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Muda, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_16332,M,Dewasa,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_1623,M,Lansia,Sedang,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_15039,M,Dewasa_Awal,Sedang,OFFER_9,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa_Awal, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_15418,M,Dewasa,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_9372,F,Dewasa,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_3393,M,Dewasa,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_11609,F,Lansia,Sedang,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Lansia, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_13368,F,Muda,Tinggi,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Muda, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_16160,M,Dewasa,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_9759,M,Dewasa,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_8597,F,Dewasa,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_10744,M,Dewasa,Sedang,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_1144,M,Dewasa,Tinggi,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Tinggi, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_viewed"
CUST_1598,M,Dewasa_Awal,Rendah,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa_Awal, income_Rendah, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_13082,F,Dewasa,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_13487,F,Dewasa_Awal,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa_Awal, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_11084,F,Dewasa,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_2029,F,Muda,Sedang,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Muda, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_10561,M,Dewasa_Awal,Sedang,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa_Awal, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_7982,M,Muda,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Muda, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_5529,M,Dewasa,Sedang,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_7295,M,Lansia,Tinggi,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_M, age_Lansia, income_Tinggi, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_5417,F,Lansia,Sedang,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_received,"gender_F, age_Lansia, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_11308,M,Lansia,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_2256,M,Dewasa,Rendah,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Rendah, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_11141,F,Dewasa,Tinggi,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_8146,M,Lansia,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_3394,M,Lansia,Sedang,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_13277,M,Lansia,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_7072,F,Muda,Sedang,OFFER_9,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Muda, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_5909,M,Dewasa,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_9960,M,Lansia,Tinggi,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_M, age_Lansia, income_Tinggi, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_3937,M,Dewasa_Awal,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa_Awal, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_374,M,Dewasa,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_2012,F,Dewasa,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_12079,F,Dewasa,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_12367,M,Dewasa,Tinggi,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_viewed,"gender_M, age_Dewasa, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_34,F,Lansia,Tinggi,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_2863,M,Dewasa,Tinggi,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_16080,M,Dewasa,Rendah,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Rendah, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_5940,M,Lansia,Rendah,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Rendah, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_5381,F,Dewasa_Awal,Sedang,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa_Awal, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_7762,M,Dewasa,Sedang,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_viewed,"gender_M, age_Dewasa, income_Sedang, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_viewed"
CUST_10561,M,Dewasa_Awal,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa_Awal, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_1734,M,Lansia,Tinggi,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_M, age_Lansia, income_Tinggi, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_15524,F,Lansia,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Lansia, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_11959,F,Dewasa,Sedang,OFFER_3,discount,Sedang,Kecil,Panjang,Ya,Ya,Ya,Ya,offer_received,"gender_F, age_Dewasa, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Panjang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_5413,M,Dewasa_Awal,Tinggi,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa_Awal, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_15219,F,Lansia,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Lansia, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_2346,M,Dewasa,Tinggi,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_14069,M,Dewasa,Rendah,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Rendah, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_4833,F,Lansia,Sedang,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Lansia, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_2509,M,Lansia,Tinggi,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Tinggi, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_15056,M,Lansia,Sedang,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Lansia, income_Sedang, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_1072,F,Dewasa,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_11501,M,Lansia,Rendah,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_viewed,"gender_M, age_Lansia, income_Rendah, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_59,M,Lansia,Sedang,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_7080,M,Dewasa_Awal,Sedang,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa_Awal, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_3707,F,Lansia,Tinggi,OFFER_8,bogo,Sedang,Besar,Sedang,Tidak,Ya,Ya,Ya,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_bogo, difficulty_Sedang, reward_Besar, duration_Sedang, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_13116,F,Dewasa_Awal,Rendah,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa_Awal, income_Rendah, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_1568,F,Dewasa,Rendah,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Rendah, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_2241,F,Lansia,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Lansia, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_13821,F,Dewasa,Tinggi,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
CUST_1756,M,Lansia,Sedang,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Lansia, income_Sedang, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_10501,F,Dewasa,Tinggi,OFFER_2,discount,Tinggi,Sedang,Panjang,Ya,Ya,Tidak,Tidak,offer_received,"gender_F, age_Dewasa, income_Tinggi, offer_discount, difficulty_Tinggi, reward_Sedang, duration_Panjang, channel_web, channel_email, event_offer_received"
CUST_16529,M,Dewasa,Tinggi,OFFER_7,informational,Tidak_Ada,Tidak_Ada,Pendek,Tidak,Ya,Ya,Ya,offer_received,"gender_M, age_Dewasa, income_Tinggi, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Pendek, channel_email, channel_mobile, channel_social, event_offer_received"
CUST_1921,F,Dewasa,Sedang,OFFER_4,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Ya,offer_viewed,"gender_F, age_Dewasa, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, channel_social, event_offer_viewed"
CUST_3598,M,Dewasa,Sedang,OFFER_1,discount,Sedang,Kecil,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_M, age_Dewasa, income_Sedang, offer_discount, difficulty_Sedang, reward_Kecil, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_11477,F,Dewasa,Rendah,OFFER_6,informational,Tidak_Ada,Tidak_Ada,Sedang,Ya,Ya,Ya,Tidak,offer_received,"gender_F, age_Dewasa, income_Rendah, offer_informational, difficulty_Tidak_Ada, reward_Tidak_Ada, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_received"
CUST_6847,F,Dewasa,Sedang,OFFER_5,bogo,Rendah,Sedang,Sedang,Ya,Ya,Ya,Tidak,offer_viewed,"gender_F, age_Dewasa, income_Sedang, offer_bogo, difficulty_Rendah, reward_Sedang, duration_Sedang, channel_web, channel_email, channel_mobile, event_offer_viewed"
